,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
16142,Oophaga andresi,Endangered,2019,2019-02-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16143,Bachia alleni,Near Threatened,2021,2019-02-08 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Reptiles
16144,Leiocephalus melanochlorus,Near Threatened,2016,2015-07-23 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Reptiles
16145,Gulo gulo,Vulnerable,2018,2018-06-05 00:00:00 UTC,Stable,Terrestrial,Palearctic,Europe,Vertebrates,Mammals
16146,Oophaga histrionica,Critically Endangered,2019,2019-02-07 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16147,Salariopsis atlantica,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16148,Tropidophoxinellus chaignoni,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16149,Gopherus evgoodei,Vulnerable,2018,2018-01-25 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global,Vertebrates,Reptiles
16150,Acanthochelys macrocephala,Near Threatened,2018,2018-01-25 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Reptiles
16151,Chelonoidis vicina,Endangered,2018,2015-08-15 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Reptiles
16152,Chelonoidis vandenburghi,Vulnerable,2018,2015-08-15 00:00:00 UTC,Increasing,Terrestrial,Neotropical,Global,Vertebrates,Reptiles
16153,Luciobarbus magniatlantis,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Vertebrates,Ray-finned fishes
16154,Serratorotula acarinata,Critically Endangered,2017,2016-12-02 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
16155,Cyrtodactylus wayakonei,Near Threatened,2019,2019-02-11 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
16156,Geomitra grabhami,Critically Endangered,2018,2016-12-02 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
16157,Geomitra watsoni,Endangered,2018,2016-11-24 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
16158,Cecilioides eulima,Critically Endangered,2017,2016-11-30 00:00:00 UTC,Unknown,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
16159,Craterocephalus centralis,Near Threatened,2019,2019-02-15 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16160,Anaecypris punica,Critically Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Vertebrates,Ray-finned fishes
16161,Gobiodon aoyagii,Vulnerable,2020,2018-06-26 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
16162,Xenospiza baileyi,Endangered,2020,2020-02-24 00:00:00 UTC,Decreasing,Terrestrial,Nearctic|Neotropical,Global,Vertebrates,Birds
16163,Bolitoglossa cataguana,Critically Endangered,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16164,Bolitoglossa dunni,Endangered,2020,2019-08-21 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16165,Nototriton mime,Critically Endangered,2019,2019-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16166,Oedipina leptopoda,Endangered,2019,2019-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16167,Oedipina quadra,Vulnerable,2020,2019-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16168,Plectrohyla calvata,Critically Endangered,2020,2019-03-13 00:00:00 UTC,Unknown,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
16169,Craugastor castanedai,Critically Endangered,2020,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16170,Craugastor gutschei,Endangered,2020,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16171,Cryptotriton necopinus,Critically Endangered,2019,2019-03-15 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16172,Luciobarbus zayanensis,Vulnerable,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16173,Luciobarbus guercifensis,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16174,Luciobarbus lanigarensis,Vulnerable,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16175,Luciobarbus numidiensis,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16176,Gigantopelta aegis,Critically Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Afrotropical,Global,Mollusks,Snails & slugs
16177,Dracogyra subfuscus,Critically Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Afrotropical,Global,Mollusks,Snails & slugs
16178,Lirapex politus,Critically Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Afrotropical,Global,Mollusks,Snails & slugs
16179,Bruceiella wareni,Critically Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Indomalayan,Global,Mollusks,Snails & slugs
16180,Pseudorca crassidens,Near Threatened,2018,2018-07-23 00:00:00 UTC,Unknown,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,Global,Vertebrates,Mammals
16181,Alviniconcha marisindica,Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Indomalayan,Global,Mollusks,Snails & slugs
16182,Alviniconcha adamantis,Endangered,2019,2019-04-09 00:00:00 UTC,Unknown,Marine,Oceanian,Global,Mollusks,Snails & slugs
16183,Alviniconcha boucheti,Endangered,2019,2019-04-10 00:00:00 UTC,Unknown,Marine,Australasian|Oceanian,Global,Mollusks,Snails & slugs
16184,Alviniconcha kojimai,Endangered,2019,2019-04-10 00:00:00 UTC,Unknown,Marine,Australasian,Global,Mollusks,Snails & slugs
16185,Alviniconcha strummeri,Vulnerable,2019,2019-04-09 00:00:00 UTC,Unknown,Marine,Oceanian,Global,Mollusks,Snails & slugs
16186,Alviniconcha hessleri,Vulnerable,2019,2019-04-10 00:00:00 UTC,Unknown,Marine,Oceanian,Global,Mollusks,Snails & slugs
16187,Ifremeria nautilei,Endangered,2019,2019-04-10 00:00:00 UTC,Unknown,Marine,Australasian|Oceanian,Global,Mollusks,Snails & slugs
16188,Desbruyeresia marisindica,Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Indomalayan,Global,Mollusks,Snails & slugs
16189,Iphinopsis boucheti,Critically Endangered,2019,2019-04-05 00:00:00 UTC,Unknown,Marine,Indomalayan,Global,Mollusks,Snails & slugs
16190,Luciobarbus mascarensis,Endangered,2022,2021-05-17 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16191,Amolops yunkaiensis,Near Threatened,2020,2019-06-18 00:00:00 UTC,Stable,Terrestial & Freshwater ,Indomalayan,Global,Vertebrates,Amphibians
16192,Oncorhynchus sp. nov. 'Bavispe Trout',Near Threatened,2019,2019-03-27 00:00:00 UTC,Stable,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16193,Oncorhynchus sp. nov. 'Mayo Trout',Endangered,2019,2019-02-28 00:00:00 UTC,Decreasing,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16194,Oncorhynchus chrysogaster,Near Threatened,2019,2019-02-28 00:00:00 UTC,Decreasing,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16195,Oncorhynchus sp. nov. 'Sinaloa Golden Trout',Endangered,2019,2019-02-28 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16196,Oncorhynchus sp. nov. 'Culiacán Golden Trout',Endangered,2019,2019-03-01 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16197,Oncorhynchus sp. nov. 'San Lorenzo Trout',Endangered,2019,2019-03-01 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16198,Oncorhynchus sp. nov. 'Piaxtla Trout',Near Threatened,2019,2019-03-03 00:00:00 UTC,Stable,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16199,Oncorhynchus sp. nov. 'Baluarte Trout',Critically Endangered,2019,2019-03-03 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16200,Oncorhynchus sp. nov. 'Acaponeta Trout',Critically Endangered,2019,2019-03-03 00:00:00 UTC,Unknown,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16201,Oncorhynchus sp. nov. 'Northern Conchos Trout',Critically Endangered,2019,2019-03-03 00:00:00 UTC,Decreasing,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16202,Oncorhynchus sp. nov. 'Southern Conchos Trout',Endangered,2019,2019-03-03 00:00:00 UTC,Stable,Freshwater,Nearctic,Global,Vertebrates,Ray-finned fishes
16203,Podiceps gallardoi,Critically Endangered,2019,2019-02-26 00:00:00 UTC,Stable,Freshwater & Marine,Neotropical,Global,Vertebrates,Birds
16204,Salmo pellegrini,Endangered,2022,2021-05-03 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16205,Salmo viridis,Critically Endangered,2022,2021-05-03 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16206,Columbina cyanopis,Critically Endangered,2019,2019-02-26 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Birds
16207,Aspidura ravanai,Critically Endangered,2021,2019-09-17 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
16208,Aspidura desilvai,Critically Endangered,2021,2019-09-17 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,Vertebrates,Reptiles
16209,Acipenser mikadoi,Critically Endangered,2022,2019-09-14 00:00:00 UTC,Decreasing,Freshwater & Marine,Palearctic,Global,Vertebrates,Ray-finned fishes
16210,Acipenser schrenckii,Critically Endangered,2022,2019-09-15 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16211,Huso dauricus,Critically Endangered,2022,2019-09-15 00:00:00 UTC,Decreasing,Freshwater & Marine,Palearctic,Global,Vertebrates,Ray-finned fishes
16212,Thymallus aeliani,Critically Endangered,2020,2019-09-19 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global,Vertebrates,Ray-finned fishes
16213,Duellmanohyla soralia,Endangered,2020,2019-08-21 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
16214,Hemicycla modesta,Critically Endangered,2019,2019-03-06 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe,Mollusks,Snails & slugs
16215,Craugastor charadra,Vulnerable,2020,2019-08-21 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16216,Nototriton brodiei,Endangered,2020,2019-08-21 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16217,Ptychohyla hypomykter,Vulnerable,2020,2019-08-21 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Neotropical,Global,Vertebrates,Amphibians
16218,Bolitoglossa odonnelli,Near Threatened,2020,2019-08-21 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16219,Cryptotriton nasalis,Endangered,2020,2019-03-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,Vertebrates,Amphibians
16220,Calamonastides bensoni,Vulnerable,2019,2019-08-16 00:00:00 UTC,Decreasing,Terrestial & Freshwater ,Afrotropical,Global,Vertebrates,Birds
16221,Nothobranchius taiti,Endangered,2019,2019-03-22 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Global,Vertebrates,Ray-finned fishes
16222,Hypsolebias picturatus,Vulnerable,2022,2018-11-07 00:00:00 UTC,Unknown,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
16223,Leptopanchax opalescens,Critically Endangered,2022,2018-11-07 00:00:00 UTC,Decreasing,Freshwater,Neotropical,Global,Vertebrates,Ray-finned fishes
16224,Parambassis altipinnis,Critically Endangered,2020,2020-05-12 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16225,Tetracentrum caudovittatus,Critically Endangered,2020,2019-12-02 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16226,Craterocephalus kailolae,Critically Endangered,2020,2020-05-21 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16227,Craterocephalus lacustris,Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16228,Eleotris aquadulcis,Near Threatened,2021,2020-05-11 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16229,Mogurnda furva,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16230,Mogurnda lineata,Endangered,2021,2020-05-29 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16231,Mogurnda orientalis,Endangered,2021,2020-06-11 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16232,Mogurnda spilota,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16233,Mogurnda variegata,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16234,Mogurnda vitta,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16235,Oxyeleotris wisselensis,Endangered,2021,2020-05-16 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16236,Glossogobius hoesei,Endangered,2021,2020-05-07 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16237,Aspatharia pangallensis,Vulnerable,2020,2019-07-18 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,Global,Mollusks,Molluscs
16238,Aspatharia rochebrunei,Vulnerable,2020,2019-11-25 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,Global,Mollusks,Molluscs
16239,Coelatura essoensis,Critically Endangered,2020,2019-07-26 00:00:00 UTC,Decreasing,Freshwater & Marine,Afrotropical,Global,Mollusks,Molluscs
16240,Pleiodon ovatus,Critically Endangered,2020,2019-07-24 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,Global,Mollusks,Molluscs
16241,Chilatherina alleni,Vulnerable,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16242,Chilatherina axelrodi,Endangered,2020,2019-12-06 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16243,Chilatherina bleheri,Endangered,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16244,Chilatherina sentaniensis,Critically Endangered,2020,2019-12-05 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16245,Glossolepis incisus,Endangered,2020,2019-12-05 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16246,Glossolepis maculosus,Endangered,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16247,Glossolepis pseudoincisus,Vulnerable,2020,2019-12-05 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16248,Glossolepis ramuensis,Vulnerable,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16249,Glossolepis wanamensis,Critically Endangered,2020,2019-12-06 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16250,Melanotaenia ajamaruensis,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16251,Melanotaenia boesemani,Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16252,Melanotaenia corona,Critically Endangered,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16253,Melanotaenia herbertaxelrodi,Vulnerable,2020,2019-12-06 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16254,Melanotaenia iris,Vulnerable,2020,2020-04-02 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16255,Melanotaenia lacustris,Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16256,Melanotaenia maylandi,Vulnerable,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16257,Melanotaenia monticola,Near Threatened,2020,2019-12-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16258,Melanotaenia ogilbyi,Vulnerable,2020,2019-12-06 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16259,Melanotaenia oktediensis,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16260,Melanotaenia papuae,Vulnerable,2020,2019-12-06 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16261,Melanotaenia parva,Critically Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16262,Melanotaenia sexlineata,Endangered,2020,2019-12-06 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16263,Melanotaenia arfakensis,Endangered,2020,2019-12-04 00:00:00 UTC,Stable,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16264,Oloplotosus torobo,Endangered,2020,2019-12-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16265,Kiunga ballochi,Endangered,2020,2019-12-06 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16266,Pseudomugil connieae,Endangered,2020,2019-12-06 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16267,Pseudomugil paskai,Critically Endangered,2020,2020-06-04 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16268,Hephaestus adamsoni,Critically Endangered,2020,2019-12-05 00:00:00 UTC,Decreasing,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16269,Hephaestus obtusifrons,Vulnerable,2020,2020-06-08 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16270,Hephaestus trimaculatus,Vulnerable,2020,2020-06-08 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Vertebrates,Ray-finned fishes
16271,Caridina samar,Vulnerable,2013,2011-11-17 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16272,Caridina boholensis,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16273,Caridina guangxiensis,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16274,Caridina feixiana,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16275,Caridina anislaq,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16276,Caridina dianchiensis,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16277,Caridina ablepsia,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16278,Caridina mindanao,Endangered,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16279,Caridina leclerci,Vulnerable,2013,2011-11-16 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16280,Macrobrachium naso,Endangered,2013,2011-11-22 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16281,Typhlocaridina semityphlata,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16282,Caridina camaro,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16283,Caridina semiblepsia,Vulnerable,2013,2011-11-19 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16284,Edoneus sketi,Vulnerable,2013,2011-11-16 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
16285,Parisia deharvengi,Vulnerable,2013,2011-11-16 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Invertebrates,Crustaceans
16286,Macrobrachium oxyphilus,Critically Endangered,2013,2011-11-30 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Invertebrates,Crustaceans
