,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
11671,Stenocercus festae,Vulnerable,2017,2014-04-08 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11672,Riama balneator,Endangered,2017,2014-02-24 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11673,Macropholidus annectens,Endangered,2017,2014-04-20 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11674,Andinosaura oculata,Endangered,2017,2014-02-27 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11675,Stenocercus haenschi,Critically Endangered,2017,2014-01-24 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11676,Andinosaura petrorum,Endangered,2020,2014-02-25 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11677,Pseudalsophis hoodensis,Near Threatened,2017,2014-02-24 00:00:00 UTC,Increasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11678,Pseudalsophis steindachneri,Near Threatened,2017,2014-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11679,Pseudalsophis slevini,Vulnerable,2019,2014-02-24 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11680,Mastigodryas reticulatus,Near Threatened,2019,2014-02-24 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11681,Phrynocephalus saidalievi,Vulnerable,2017,2016-04-05 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,CHORDATA,REPTILIA
11682,Cyrtodactylus auribalteatus,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
11683,Cyrtodactylus badenensis,Vulnerable,2018,2017-05-23 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
11684,Cyrtodactylus bichnganae,Vulnerable,2018,2017-05-23 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
11685,Cyrtodactylus bintangtinggi,Near Threatened,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
11686,Hippocampus capensis,Endangered,2017,2017-03-09 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global,CHORDATA,ACTINOPTERYGII
11687,Hippocampus histrix,Vulnerable,2017,2017-01-26 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Oceanian|Palearctic,Global,CHORDATA,ACTINOPTERYGII
11688,Hippocampus ingens,Vulnerable,2017,2016-12-05 00:00:00 UTC,Decreasing,Marine,Nearctic|Neotropical,Global,CHORDATA,ACTINOPTERYGII
11689,Hippocampus spinosissimus,Vulnerable,2017,2016-10-12 00:00:00 UTC,Decreasing,Marine,Australasian|Indomalayan,Global,CHORDATA,ACTINOPTERYGII
11690,Hippocampus barbouri,Vulnerable,2017,2017-01-19 00:00:00 UTC,Decreasing,Marine,Australasian|Indomalayan,Global,CHORDATA,ACTINOPTERYGII
11691,Hippocampus mohnikei,Vulnerable,2017,2016-09-27 00:00:00 UTC,Decreasing,Marine,Indomalayan|Palearctic,Global,CHORDATA,ACTINOPTERYGII
11692,Hippocampus algiricus,Vulnerable,2017,2016-11-22 00:00:00 UTC,Decreasing,Marine,Afrotropical|Palearctic,Global,CHORDATA,ACTINOPTERYGII
11693,Hippocampus kelloggi,Vulnerable,2017,2017-01-27 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Palearctic,Global,CHORDATA,ACTINOPTERYGII
11694,Hippocampus patagonicus,Vulnerable,2017,2016-09-27 00:00:00 UTC,Decreasing,Marine,Neotropical,Global,CHORDATA,ACTINOPTERYGII
11695,Salmo ischchan,Critically Endangered,2019,2014-02-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global,CHORDATA,ACTINOPTERYGII
11696,Garra klatti,Endangered,2014,2014-01-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global,CHORDATA,ACTINOPTERYGII
11697,Nymphargus lasgralarias,Endangered,2022,2021-03-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11698,Nanohyla annamensis,Vulnerable,2017,2015-02-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
11699,Hylarana montivaga,Endangered,2016,2015-12-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
11700,Vinodolia fiumana,Endangered,2014,2014-01-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,"Global, Europe & Mediterranean",MOLLUSCA,GASTROPODA
11701,Triboniophorus sp. nov. 'Kaputar',Endangered,2014,2014-05-31 00:00:00 UTC,Stable,Terrestrial,Australasian,Global,MOLLUSCA,GASTROPODA
11702,Turcorientalia anatolica,Vulnerable,2014,2014-04-30 00:00:00 UTC,Unknown,Freshwater (=Inland waters),Palearctic,Global & Mediterranean,MOLLUSCA,GASTROPODA
11709,Oedipina fortunensis,Endangered,2020,2019-08-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,AMPHIBIA
11710,Incilius majordomus,Critically Endangered,2020,2019-08-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11711,Tomodon orestes,Near Threatened,2019,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11712,Micrurus catamayensis,Endangered,2016,2014-02-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11713,Raorchestes theuerkaufi,Endangered,2022,2020-10-07 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AMPHIBIA
11714,Micrurus meridensis,Endangered,2019,2015-03-10 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11715,Raorchestes manohari,Endangered,2022,2021-03-09 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
11716,Raorchestes johnceei,Endangered,2022,2020-10-12 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AMPHIBIA
11717,Raorchestes crustai,Near Threatened,2022,2020-10-02 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global,CHORDATA,AMPHIBIA
11718,Raorchestes agasthyaensis,Near Threatened,2022,2021-04-12 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,AMPHIBIA
11719,Liolaemus audituvelatus,Vulnerable,2017,2015-05-27 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11720,Liolaemus azarai,Critically Endangered,2017,2014-11-12 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11721,Liolaemus carlosgarini,Vulnerable,2019,2015-05-27 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11722,Liolaemus cuyumhue,Critically Endangered,2016,2014-11-12 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11723,Liolaemus dicktracyi,Vulnerable,2016,2014-11-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11724,Rhabdosargus haffara,Near Threatened,2015,2013-11-04 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11725,Rhabdosargus sarba,Near Threatened,2015,2013-11-04 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11726,Liolaemus fabiani,Endangered,2017,2015-05-27 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11727,Liolaemus famatinae,Vulnerable,2016,2014-11-13 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11728,Liolaemus frassinettii,Vulnerable,2017,2015-05-27 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11729,Liolaemus halonastes,Vulnerable,2017,2014-11-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11730,Liolaemus isabelae,Endangered,2017,2015-05-28 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11731,Liolaemus loboi,Endangered,2017,2014-11-14 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11732,Liolaemus manueli,Endangered,2016,2015-05-29 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11733,Liolaemus martorii,Vulnerable,2017,2014-11-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11741,Liolaemus morenoi,Vulnerable,2016,2014-11-14 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11742,Liolaemus multimaculatus,Endangered,2016,2014-11-11 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11743,Liolaemus patriciaiturrae,Near Threatened,2017,2015-05-28 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11744,Liolaemus poconchilensis,Endangered,2017,2015-05-28 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11745,Liolaemus quilmes,Near Threatened,2016,2014-11-12 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11746,Liolaemus riodamas,Endangered,2017,2015-05-27 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11747,Liolaemus robertoi,Endangered,2017,2015-05-29 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11752,Liolaemus rosenmanni,Near Threatened,2017,2015-05-28 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11753,Liolaemus salinicola,Endangered,2017,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11754,Liolaemus scapularis,Endangered,2016,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11755,Liolaemus silvai,Near Threatened,2016,2015-05-29 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11756,Liolaemus tandiliensis,Vulnerable,2016,2014-11-13 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11757,Liolaemus thermarum,Vulnerable,2017,2014-11-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11758,Liolaemus torresi,Endangered,2017,2015-05-29 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11759,Liolaemus tregenzai,Vulnerable,2017,2014-11-14 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11760,Liolaemus valdesianus,Near Threatened,2016,2015-05-28 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11778,Phymaturus bibronii,Endangered,2017,2015-05-28 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11779,Homonota rupicola,Critically Endangered,2017,2014-11-12 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11780,Homonota taragui,Critically Endangered,2016,2014-11-12 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11781,Homonota uruguayensis,Endangered,2021,2014-11-13 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11782,Phymaturus mallimaccii,Vulnerable,2016,2014-11-13 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11783,Phymaturus payuniae,Near Threatened,2016,2014-11-14 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11784,Phymaturus tenebrosus,Endangered,2017,2014-11-14 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11785,Phymaturus vociferator,Vulnerable,2017,2015-05-28 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11786,Pseudalsophis biserialis,Near Threatened,2017,2014-01-26 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11787,Phyllodactylus leei,Near Threatened,2016,2014-02-24 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11788,Madrepora oculata,Endangered,2015,2014-10-01 00:00:00 UTC,Decreasing,Marine,Nearctic|Neotropical|Palearctic,Mediterranean,CNIDARIA,ANTHOZOA
11789,Liolaemus signifer,Near Threatened,2017,2014-02-27 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11790,Atelopus lynchi,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11791,Atelopus ardila,Critically Endangered,2017,2016-08-04 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11792,Atelopus orcesi,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11793,Atelopus pastuso,Critically Endangered,2018,2016-07-17 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11795,Tor remadevii,Critically Endangered,2018,2018-04-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global,CHORDATA,ACTINOPTERYGII
11797,Liolaemus chavin,Near Threatened,2016,2014-02-26 00:00:00 UTC,Unknown,Terrestrial,Neotropical,Global,CHORDATA,REPTILIA
11798,Aprasia litorea,Endangered,2017,2017-02-22 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global,CHORDATA,REPTILIA
11799,Cnemaspis selamatkanmerapoh,Vulnerable,2018,2017-05-24 00:00:00 UTC,Unknown,Terrestrial,Indomalayan,Global,CHORDATA,REPTILIA
11800,Saltuarius eximius,Endangered,2018,2017-06-13 00:00:00 UTC,Unknown,Terrestrial,Australasian,Global,CHORDATA,REPTILIA
11801,Aneides hardii,Near Threatened,2022,2020-08-06 00:00:00 UTC,Unknown,Terrestrial,Nearctic,Global,CHORDATA,AMPHIBIA
11805,Acanthurus sohal,Vulnerable,2015,2013-11-04 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11806,Zebrasoma xanthurum,Vulnerable,2015,2013-11-03 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11807,Alticus kirkii,Vulnerable,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11809,Caesio lunaris,Vulnerable,2015,2015-08-24 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11810,Caesio varilineata,Vulnerable,2015,2015-08-24 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11811,Chaetodon melapterus,Vulnerable,2015,2014-02-26 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11812,Chaetodon nigropunctatus,Vulnerable,2015,2014-02-26 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11813,Heniochus acuminatus,Vulnerable,2015,2014-02-26 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11814,Cephalopholis hemistiktos,Near Threatened,2015,2013-11-04 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11815,Epinephelus areolatus,Near Threatened,2015,2013-11-04 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11816,Epinephelus bleekeri,Near Threatened,2015,2013-11-04 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11817,Epinephelus coioides,Vulnerable,2015,2013-11-04 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11818,Epinephelus polylepis,Near Threatened,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11819,Gobiodon citrinus,Endangered,2015,2013-11-03 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11820,Diagramma pictum,Near Threatened,2015,2013-11-03 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11821,Plectorhinchus pictus,Near Threatened,2015,2013-11-03 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11822,Chlorurus sordidus,Vulnerable,2015,2013-11-03 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11823,Halichoeres marginatus,Vulnerable,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11824,Scarus ferrugineus,Vulnerable,2015,2013-11-06 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11825,Scarus ghobban,Endangered,2015,2013-11-06 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11826,Scarus persicus,Vulnerable,2015,2013-11-06 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11827,Lutjanus malabaricus,Near Threatened,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11828,Planiliza klunzingeri,Vulnerable,2015,2014-02-23 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11829,Eleutheronema tetradactylum,Endangered,2015,2014-02-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11830,Calamus taurinus,Near Threatened,2014,2009-12-03 00:00:00 UTC,Unknown,Marine,,Global,CHORDATA,ACTINOPTERYGII
11831,Abudefduf vaigiensis,Vulnerable,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11832,Amphiprion clarkii,Endangered,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11833,Chromis flavaxilla,Vulnerable,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11834,Chromis xanthopterygia,Endangered,2015,2013-11-05 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11835,Dascyllus trimaculatus,Vulnerable,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11836,Neopomacentrus cyanomos,Vulnerable,2015,2013-11-06 00:00:00 UTC,Unknown,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11837,Pomacentrus leptus,Endangered,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11838,Pomacentrus trichrourus,Endangered,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11839,Otolithes ruber,Vulnerable,2015,2014-02-25 00:00:00 UTC,Decreasing,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11840,Pampus argenteus,Vulnerable,2015,2014-02-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11857,Gastrotheca lojana,Vulnerable,2019,2016-07-18 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11858,Gastrotheca aguaruna,Near Threatened,2014,2014-03-27 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters),Neotropical,Global,CHORDATA,AMPHIBIA
11859,Pomacentrus aquilus,Endangered,2015,2013-11-05 00:00:00 UTC,Stable,Marine,Palearctic,Persian Gulf,CHORDATA,ACTINOPTERYGII
11860,Gibbaranea occidentalis,Near Threatened,2020,2014-11-26 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11861,Emblyna acoreensis,Near Threatened,2021,2017-06-17 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11862,Dysdera portisancti,Critically Endangered,2019,2018-01-16 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11863,Agyneta rugosa,Endangered,2021,2017-09-26 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11864,Centromerus anoculus,Critically Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11865,Centromerus sexoculatus,Critically Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11866,Canariphantes acoreensis,Vulnerable,2021,2017-10-14 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11867,Minicia floresensis,Vulnerable,2021,2017-10-14 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11868,Savigniorrhipis acoreensis,Vulnerable,2021,2017-11-19 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11869,Typhochrestus acoreensis,Critically Endangered,2020,2017-09-28 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11870,Mesiotelus maderianus,Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11871,Hogna ingens,Critically Endangered,2014,2014-04-07 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11872,Oecobius selvagensis,Critically Endangered,2018,2018-01-18 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11873,Pisaura acoreensis,Near Threatened,2021,2017-12-19 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11874,Meta barreti,Critically Endangered,2018,2018-01-21 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11875,Sancus acoreensis,Vulnerable,2021,2017-12-04 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11876,Rugathodes acoreensis,Near Threatened,2021,2017-11-20 00:00:00 UTC,Decreasing,Terrestrial,,Global,ARTHROPODA,ARACHNIDA
11877,Rugathodes pico,Vulnerable,2021,2017-06-25 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11878,Xysticus grohi,Critically Endangered,2018,2018-01-21 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11879,Canariphantes junipericola,Critically Endangered,2020,2017-10-14 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11880,Canariphantes relictus,Critically Endangered,2021,2017-09-11 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11881,Savigniorrhipis topographicus,Critically Endangered,2020,2017-10-19 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11882,Desmognathus imitator,Near Threatened,2022,2021-08-02 00:00:00 UTC,Unknown,Terrestrial|Freshwater (=Inland waters),Nearctic,Global,CHORDATA,AMPHIBIA
11883,Acorigone acoreensis,Vulnerable,2021,2017-09-05 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11884,Acorigone zebraneus,Critically Endangered,2020,2017-09-06 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11885,Agyneta depigmentata,Critically Endangered,2021,2017-09-20 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
11886,Porrhomma borgesi,Vulnerable,2020,2017-10-18 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global,ARTHROPODA,ARACHNIDA
